forms_number,forms_text
10029,"0004 - UCD - AGRONEGÓCIO MAIS COMPETITIVO E PROJETO ALIRURAL;OS DADOS INICIAIS DO LEAD SÃO PASSADOS PARA O SETOR PELOS CONSULTORES SEBRAE/AL (AGRONEGÓCIO MAIS COMPETITIVO) OU AGENTES ALI (PROJETO ALIRURAL) ATRAVÉS DE FICHA DE CADASTRO QUE É ENVIADA PARA A JACQUELINY VIA WHATSAPP BUSINESS. EM POSSE DOS DADOS INICIAIS DO LEAD, A RESPONSÁVEL ACESSA O PORTAL DAP UTILIZANDO O CPF PARA SABER SE A PESSOA TEM UM REGISTRO DE AGRICULTOR OU SEMELHANTE. EVENTUALMENTE, PODEM VIR A SER COLETADOS DADOS DE LEAD ATRAVÉS DO SISTEMA SAS, QUANTO ESTE JÁ POSSUÍA CADASTRO. OS DADOS INICIAIS DO LEAD SÃO PASSADOS PARA O SETOR PELOS CONSULTORES SEBRAE/AL (AGRONEGÓCIO MAIS COMPETITIVO) OU AGENTES ALI (PROJETO ALIRURAL) ATRAVÉS DE FICHA DE CADASTRO QUE É ENVIADA PARA A JACQUELINY VIA WHATSAPP BUSINESS. EM POSSE DOS DADOS INICIAIS DO LEAD, A RESPONSÁVEL ACESSA O PORTAL DAP UTILIZANDO O CPF PARA SABER SE A PESSOA TEM UM REGISTRO DE AGRICULTOR OU SEMELHANTE, VISTO QUE O ATENDIMENTO SEBRAE/AL AGRONEGÓCIOS SÓ É POSSÍVEL AO PRODUTOR QUE POSSUIR REGISTRO ATIVO. NO CASO DE SER UMA OUTRA PESSOA, QUE NÃO O RESPONSÁVEL LEGAL, QUE FOR ACOMPANHAR O SERVIÇO DO SEBRAE/AL, SÃO COLETADOS OS MESMOS DADOS. ESTANDO O REGISTRO DO PRODUTOR ATIVO, A RESPONSÁVEL FAZ O CADASTRAMENTO DO LEAD NO SAS, COM O ANEXO DOS DOCUMENTOS RELACIONADOS AO REGISTRO ATIVO. APÓS O REGISTRO DO LEAD NO SAS, É REALIZADO O ENVIO DE PROPOSTA DE SERVIÇO POR WHATSAPP OU E-MAIL. NO CASO DE REJEIÇÃO DA PROPOSTA, É FEITO O CANCELAMENTO NO SISTEMA DE PROPOSTAS, CONTUDO, O LEAD PERMANECE CADASTRADO NO SAS. NO CASO DE ACEITE DA PROPOSTA, A PROPOSTA É DIRECIONADA PARA QUE AS ASSISTENTES DA UCD GEREM O CONTRATO QUE SERÁ ENCAMINHADO PARA O CREDENCIADO SEBRAE/AL QUE IRÁ PRESTAR O SERVIÇO. APÓS O RECEBIMENTO DA PROPOSTA PELO CREDENCIADO, ESTE ENTRA EM CONTATO COM O SETOR, VIA WHASTAPP, PARA SABER OS DADOS DE IDENTIFICAÇÃO DO CLIENTE, SENDO-LHES PASSADO O NOME E O TELEFONE. DURANTE A PRESTAÇÃO DO SERVIÇO, A RESPONSÁVEL TEM O ENCARGO DE VERIFICAR AS EVIDÊNCIAS DO SERVIÇO QUE SÃO APRESENTADAS PELO CREDENCIADO VIA PPE. NESTAS EVIDÊNCIAS PODEM VIR A CONTER DIVERSOS OUTROS TIPOS DE DADOS, A DEPENDER DA ENTREGA, INCLUSIVE FOTOS. NO CASO DE EVENTOS (COMO PALESTRAS), É FEITA A COLETA DE DADOS DOS PRESENTES POR MEIO DE UMA LISTA FÍSICA, SENDO OS DADOS POSTERIORMENTE LANÇADOS NO PPE. NO CASO DA INSCRIÇÃO DIGITAL EM EVENTOS, A INSCRIÇÃO É FEITA VIA DOITY, COM EMISSÃO DE LISTA DE PRESENÇA, PORÉM, DA MESMA FORMA SEMPRE É COLETADA A LISTA DE PRESENÇA FÍSICA. AS LISTAS DE PRESENÇA FÍSICAS SÃO DIGITALIZADAS E ARMAZENADAS NO SERVIDOR INTERNO DO SEBRAE/AL. O CREDENCIAMENTO DOS AGENTES ALI RURAL É FEITO POR MEIO DE EDITAL, COM PROCESSO SELETIVO FEITO POR MEIO DE AUXÍLIO DE UMA EMPRESA DE SELEÇÃO LICITADA. APÓS A REALIZAÇÃO DO PROCESSO SELETIVO POR ESSA EMPRESA, ELA ENVIA OS DADOS E DOCUMENTOS DOS ESCOLHIDOS PARA O SETOR JURÍDICO. NESTA ETAPA QUE A UCD ENTRA PARA FAZER O CONTATO COM OS AGENTES SELECIONADOS, CONFIRMAR O INTERESSE E COLETAR A ASSINATURA DO TERMO DE OUTORGA DOS PARTICIPANTES (COM ASSINATURA ELETRÔNICA DO PARTICIPANTE, DA RESPONSÁVEL PELO PROCESSO, DA GERÊNCIA UCD E PELOS DIRETORES SEBRAE/AL. FINALIZADO ESSE PROCESSO, O ALI É CADASTRADO NO SISTEMA DE ACOMPANHAMENTO ALI. NO CASO DOS CLIENTES QUE CHEGAM VIA ALI, É FEITO O CADASTRO DESTES TANTO NO SAS COMO NO SISTEMA DE ACOMPANHAMENTO ALI. AS FICHAS DE CADASTRO DOS LEADS E AS LISTAS DE PRESENÇA DIGITAIS E DIGITALIZADAS SÃO ARMAZENADAS EM PASTAS NO SERVIDOR INTERNO DO SEBRAE/AL. AS LISTAS DE PRESENÇA FÍSICAS SÃO ARMAZENADAS EM PASTA NO SETOR ATÉ DEZEMBRO DE CADA ANO, SENDO POSTERIORMENTE ENVIADAS PARA O ARQUIVO."
9213,"0004 - UGE - NÚCLEO DE INOVAÇÃO E TRANSFORMAÇÃO DIGITAL ;OS DADOS PESSOAIS DOS REPRESENTANTES DAS EMPRESAS SÃO COLETADOS NA INSTRUÇÃO DO PROCESSO ADMINISTRATIVO DE CONTRATAÇÃO, SEGUINDO O FLUXO ATUAL DE CONTRATAÇÃO DAS EMPRESAS DE CONSULTORIA. TODA A COLETA DE DADOS OCORRE NO SISTEMA DE CONTRATAÇÃO DO SEBRAE SE SUITE. ADEMAIS, OS DADOS SÃO ARMAZENADOS NO SISTEMA SE SUITE, NO FORMATO DIGITAL."
9215,"0005 - OUVIDORIA - GESTÃO DE OUVIDORIA  ;OS DADOS PESSOAIS DO MANIFESTANTE SÃO COLETADOS POR MEIO DE CHAMADO NO 0800 DA OUVIDORIA, POR MEIO DE PREENCHIMENTO PELO TITULAR DE FORMULÁRIO NO PORTAL DA OUVIDORIA OU POR MANIFESTAÇÃO ENVIADA PELO TITULAR VIA E-MAIL. ADEMAIS, OS DADOS SÃO ARMAZENADOS NO SISTEMA VASTI E NA PASTA COMPARTILHADA PELA COMISSÃO DE ÉTICA NO MICROSOFT TEAMS."
10030,"0005 - UMC - GESTORA DAS MÍDIAS SOCIAIS (FACEBOOK E INSTAGRAM) E CAMPANHAS DIGITAIS;OS DADOS SÃO COLETADOS PELO SETOR DE MARKETING A PARTIR DA INICIATIVA DO INTERESSADO NO SERVIÇO SEBRAE, E O CONTATO DO INTERESSADO É REPASSADO PARA AS UNIDADES RESPONSÁVEIS. OS DADOS PESSOAIS DOS CONTATOS FICAM UNICAMENTE ARMAZENADOS NAS PLATAFORMAS DAS REDES SOCIAIS."
9229,"0006 - UGE - GESTÃO DE PROCESSOS E GESTÃO DE QUALIDADE ;O PROJETO/PROCESSO NÃO FAZ COLETA DE DADOS PESSOAIS, NEM É VOLTANDO PARA A GESTÃO DE DADOS PESSOAIS. PORÉM, DADOS COMO NOME COMPLETO, ASSINATURA DIGITAL E CPF DOS DIRETORES DO SEBRAE/TO SÃO TRATADOS POR ESTAREM INCLUSOS NOS DOCUMENTOS E MANUAIS COMPILADOS DOS PROCESSOS DO SEBRAE/TO, ASSIM COMO NAS NORMATIVAS E RESOLUÇÕES EXPEDIDAS PELAS DIRETORIAS."
10031,"0006 - UGF - NÚCLEO FINANCEIRO;OS DADOS SÃO COLETADOS POR MEIO DE CADASTROS FEITOS POR OUTROS SETORES NOS SISTEMAS PROTHEUS E PROPOSTAS. CONTAS A PAGAR: EM RELAÇÃO AOS COLABORADORES SEBRAE/AL, O PROCESSO É RESPONSÁVEL PELO PAGAMENTO DE SALÁRIOS, DIÁRIAS E REEMBOLSOS. AS INFORMAÇÕES DE PAGAMENTO SÃO ENCAMINHADAS PARA O RESPONSÁVEL PELO PROCESSO VIA SISTEMA PROTHEUS, ENCAMINHADAS PELO SETOR PESSOAL E DE ANÁLISE DE DOCUMENTAÇÃO DO PPE. TODO PEDIDO DE PAGAMENTO NO SEBRAE/AL, COM EXCEÇÃO DO SETOR PESSOAL, TEM QUE SER FEITO VIA SISTEMA PPE, SENDO RECEBIDO PARA ANÁLISE DOCUMENTAL POR UM SETOR ESPECÍFICO QUE, POSTERIORMENTE, FAZ O ENCAMINHAMENTO DOS PAGAMENTOS NECESSÁRIOS AO RESPONSÁVEL DESTE PROCESSO POR MEIO DO SISTEMA PROTHEUS. OS DADOS DE CONTATO DOS TITULARES SÃO UTILIZADOS PELO RESPOONSÁVEL PELOS SETOR QUANDO A TRANSAÇÃO BANCÁRIA NÃO É BEM SUCEDIDA, A FIM DE VERIFICAR SE OS DADOS BANCÁRIOS DOS TITULARES ESTÃO CORRETOS. O CONTATO É FEITO, EM REGRA, VIA WHATSAPP. PAGAMENTOS A RECEBER: O PROCESSO TEM ACESSO AO SISTEMA DE PROPOSTAS PARA FINS DO ACOMPANHAMENTO DO PAGAMENTO DOS SERVIÇOS CONTRATADOS. O PROCESSO SE DÁ POR MEIO DO RECEBIMENTO NO SISTEMA PROPOSTAS DE UM COMANDO PARA VERIFICAÇÃO DO PAGAMENTO DE UM LANÇAMENTO. APÓS A CONFERÊNCIA DO PAGAMENTO, A EMISSÃO DA NOTAS FISCAL É REALIZADA PELO PROTHEUS. O PROTHEUS JÁ POSSUI INTEGRAÇÃO COM O SISTEMA DE NOTAS DA PREFEITURA, DE FORMA QUE O ENCAMINHAMENTO DA NOTA PARA O CLIENTE É FEITO PELA PRÓPRIA PREFEITURA. DIARIAMENTE O SETOR FAZ O ENCAMINHAMENTO DO LEVANTAMENTO DOS VALORES RECEBIDOS PARA O SETOR DA CONTABILIDADE, VIA E-MAIL (INSTITUCIONAL - OUTLOOK). NESSE LEVANTAMENTO CONTEM TODOS OS DADOS PESSOAIS - PROPOSTA, NOTA FISCAL, ETC. ONDE OS DADOS SÃO ARMAZENADOS: SISTEMA PROTHEUS, SISTEMA DO BANCO DO BRASIL, SISTEMA DE PROPOSTAS E OUTLOOK (E-MAIL)."
10032,"0007 - UCD - ARTESANATO/DESENVOLVIMENTO TERRITORIAL - UNIDADE DE COMPETITIVIDADE E DESENVOLVIMENTO;OS DADOS SÃO COLETADOS POR MEIO DO ENVIO PELO TITULAR DOS DADOS PARA A RESPONSÁVEL PELO PROCESSO VIA WHATSAPP OU POR MEIO DE FORNECIMENTO PELO TITULAR EM LISTA DE PRESENÇA EM EVENTO. A MAIOR PARTE DOS DADOS SÃO COLETADAS POR MEIO DO ENVIO DE FOTO DA CARTEIRA DE ARTESÃO. TAMBÉM OCORRE A COLETA DE DADOS DE NOVOS ARTESÃO POR MEIO DO COMPARTILHAMENTO PELO ESTADO DE ALAGOAS. TODA A COMUNICAÇÃO COM OS ARTESÃOS É FEITA POR MEIO DO WHATSAPP. OS CLIENTES SÃO ATENDIDOS COMO PESSOAS FÍSICAS, DESDE QUE TENHAM A CARTEIRA DE ARTESÃO, QUE É EMITIDA PELO GOVERNO FEDERAL. O CADASTRO DOS ARTESÃO É FEITO NO SISTEMA SAS, NO QUAL SÃO ANEXADOS OS DOCUMENTOS ENVIADOS (EM REGRA, APENAS A CARTEIRA DE ARTESÃO). É FEITO O CADASTRO DE TODOS OS MEMBROS DA ASSOCIAÇÃO DE ARTESÃOS NO SAS, CONTUDO, NOS DEMAIS SISTEMAS, COMO O PROPOSTA E O PPE, O GRUPO É REPRESENTADO PELA LIDERANÇA. O SETOR FAZ PORTFÓLIOS DIGITAIS DOS ARTESÃOS PARA SEREM COMPARTILHADOS COM OS COMPRADORES EM QUE SÃO COMPARTILHADOS O NOME, O TELEFONE  E O ENDEREÇO DO ARTESÃO; SÃO COMPARTILHADOS POR WHATSAPP PARA COMPRADORES DIVERSOS. PARA A CONTRATAÇÃO DOS SERVIÇOS SEBRAE/AL PELOS ARTESÃOS, HÁ O ENVIO DE PROPOSTA E ACEITE POR MEIO DE PLATAFORMA DIGITAL. APÓS O ACEITE PELO CLIENTE, A RESPONSÁVEL ENTRA EM CONTATO COM O CONSULTOR CREDENCIADO PARA FAZER O REPASSE DOS DADOS DO ARTESÃO, DE NOME E TELEFONE. A DEPENDER DO SERVIÇO A SER PRESTADO, O SETOR PODE VIR A RECEBER OUTROS TIPOS DE DADOS PESSOAIS ATRAVÉS DAS EVIDÊNCIAS DOS SERVIÇOS RECEBIDAS POR MEIO DO SISTEMA PPE. O ESTADO DE ALAGOAS FAZ O REPASSE DE ARTESÃOS CADASTRADOS E VIA EDITAL PARA QUE O SEBRAE/AL FAÇA O ACOMPANHAMENTO; A DEPENDER DOS TIPOS DE ATIVIDADES QUE SERÃO PRESTADAS O ESTADO FAZ O ACOMPANHAMENTO CONJUNTO. EM CASO DE AUXÍLIO DOS ARTESÃOS EM VIAGENS, O SETOR FAZ O REPASSE DOS DADOS DOS ARTESÃOS E DE DOCUMENTOS, VIA E-MAIL, PARA QUE O SETOR UAS PROVIDENCIE A DOCUMENTAÇÃO NECESSÁRIA PARA A VIAGEM, COMO SEGURO VIAGEM. OS DADOS SÃO ARMAZENADOS EM PASTA DA ATIVIDADE DE ARTESANATO NO SERVIDOR INTERNO DO SEBRAE/AL, NO WHATSAPP BUSINESS E NOS SISTEMAS UTILIZADOS PELO SETOR."
9231,"0007 - UGP - GESTÃO DA CULTURA INTERNA;O PROCESSO CONSISTE EM PESQUISA E ESCUTA DOS COLABORADORES DO SEBRAE/TO. POR SER UM PROCESSO RECENTE, INICIADO MARÇO DE 2023, ATÉ AGORA SÓ FOI FEITO O LEVANTAMENTO DE PESQUISA E A ESCUTA DOS COLABORADORES. PARA ESSA ATIVIDADE, FOI CONTRATADA UMA EMPRESA TERCEIRIZADA, THUTOR, QUE REALIZOU O LEVANTAMENTO POR MEIO DE ENQUETE COM RESPOSTAS ANÔNIMAS. EM QUE PESE A ENQUETE TER SIDO ANÔNIMA, FORAM ENCAMINHADOS PREVIAMENTE PELO SETOR À THUTOR DADOS PESSOAIS DE TODOS OS COLABORADORES DO SEBRAE/TO PARA A EMPRESA TERCEIRIZADA, VIA E-MAIL INSTITUCIONAL (OUTLOOK), PARA ENTRAR EM CONTATO COM ESSES COLABORADORES.  FORAM ENCAMINHADOS OS SEGUINTES DADOS DOS COLABORADORES: NOME COMPLETO, DATA DE ADMISSÃO, CARGO, DADOS DE CONTRATAÇÃO, UNIDADE DO SEBRAE/TO (MUNICÍPIO E NOME DA UNIDADE REGIONAL), DATA DE NASCIMENTO E TEMPO DE COLABORAÇÃO NO SEBRAE/TO. ESSES DADOS TAMBÉM ESTÃO ARMAZENADOS NAS PASTA DA NUVEM (ONEDRIVE) DO NÚCLEO DE CLIMA ORGANIZACIONAL. O RETORNO DO LEVANTAMENTO PELA PESQUISA PELA EMPRESA TERCEIRIZADA SE DEU ATRAVÉS DE RELATÓRIOS ANONIMIZADOS, OU SEJA, SEM DADOS PESSOAIS."
9828,"0008 - URI - GESTÃO DE PROCESSOS DECISÓRIOS ;NESSA ATIVIDADE DE TRATAMENTO OCORRE A COLETA DE DADOS DOS DIRETORES DO SEBRAE/TO, OS QUAIS SÃO COLETADOS MEDIANTE ENTREGA DE CÓPIA DE DOCUMENTOS PESSOAIS E TRATADOS PARA FINS DE CONFECÇÃO DE CONTRATOS ESPECÍFICOS DO SEBRAE/TO, BEM COMO PARA ELABORAÇÃO DE ATAS, DECISÕES, PORTARIAS E RESOLUÇÕES. AS CÓPIAS DOS DOCUMENTOS PESSOAIS SÃO ARMAZENADAS EM PASTAS FÍSICAS, DENTRO DE ARMÁRIOS COM CHAVES, NA SALA DA SECRETARIA DIREX - URI E NO SISTEMA DO ONEDRIVE. ADEMAIS, OCORRE A COLETA DE DADOS DO PÚBLICO GERAL PARA AGENDAMENTO. DE ATENDIMENTOS COM A DIRETORIA. NÃO HÁ PROTOCOLO DEFINIDO PARA ELIMINAÇÃO DE DADOS PESSOAIS."
10039,"0008 - UTIP - INFRAESTRUTURA;EDMILSON NÃO FAZ A COLETA DE DADOS. JULIANA DA UGP ABRE O CHAMADO PARA O CADASTRAMENTO DOS COLABORADORES.OS DADOS PESSOAIS SÃO TRATADOS E ARMAZENADOS EM AMBIENTE LÓGICO VIRTUALIZADO E GRAVADOS EM DISCOS DE BACKUP E FITA DE BACKUP. O BACKUP EM FITA FICA ARMAZENADO EM COFRE NA SALA DA UTIP. OS BACKUPS FÍSICOS SÃO REALIZADOS PARA UM SERVIDOR LOCALIZADO NO PRÉDIO DO SEBRAE, E OUTRO SERVIDOR EM DISCO, DE SEGURANÇA, EM PRÉDIO FORA DO SEBRAE (AMBIENTE DE CONTIGÊNCIA). NÃO É REALIZADO BACKUP DO AMBIENTE LÓGICO DO SEBRAE/AL EM NUVEM.OS DADOS PESSOAIS SÃO TRATADOS E ARMAZENADOS EM AMBIENTE LÓGICO VIRTUALIZADO E GRAVADOS EM DISCOS DE BACKUP E FITA DE BACKUP. O BACKUP EM FITA FICA ARMAZENADO EM COFRE NA SALA DA UTIP. OS BACKUPS FÍSICOS SÃO REALIZADOS PARA UM SERVIDOR LOCALIZADO NO PRÉDIO DO SEBRAE, E OUTRO SERVIDOR EM DISCO, DE SEGURANÇA, EM PRÉDIO FORA DO SEBRAE (AMBIENTE DE CONTIGÊNCIA). NÃO É REALIZADO BACKUP DO AMBIENTE LÓGICO DO SEBRAE/AL EM NUVEM."
9836,"0009 - UAC - EDUCAÇÃO EMPREENDEDORA;OS DADOS SÃO COLETADOS DIRETAMENTE DO SISTEMA DE ATENDIMENTO SEBRAE (SAS). QUANTO AO TRATAMENTO DOS DADOS, EVENTUALMENTE, HÁ A COLETA DE LISTA DE PRESENÇA EM PAPEL FÍSICO QUANDO O ATENDIMENTO É FEITO EM CAMPO, FORA DO SEBRAE. EM SEGUIDA, A LISTA É DIGITALIZADA E ELIMINADA APÓS O CADASTRO DOS PARTICIPANTES NO SAS. ALÉM DISSO, PARA QUE UM EVENTUAL PALESTRANTE POSSA RECEBER OS VALORES DE CURSO DE CAPACITAÇÃO OFERECIDO VIA PROGRAMA ""EDUCAÇÃO EMPREENDEDORA"", É PRECISO JUNTAR AO SISTEMA AS EVIDÊNCIAS DA CAPACITAÇÃO JUNTO À CÓPIA DA LISTA DE PRESENÇA. OS DADOS PESSOAIS SÃO ARMAZENADOS NO SISTEMA DE ATENDIMENTO DO SAS, ADEMAIS, ALGUMAS LISTAS DE PRESENÇA FICAM ARMAZENADAS NO ONEDRIVE."
10040,"0009 - UMC - INBOUND MARKETING;DADOS SÃO COLETADOS VIA LANDING PAGES E SITE. HÁ A COLETA DE LEADS ATRAVÉS DE LANDING PAGES E CHATBOT DO SITE (HUB E BLOG), OS QUAIS ESTÃO INTEGRADOS COM O RD STATION. APÓS O CADASTRAMENTO DA LANDING PAGE, OS DADOS DE IDENTIFICAÇÃO DO TITULAR SÃO CRUZADOS COM O SAS PARA VERIFICAR SE O TITULAR JÁ É CADASTRADO NO SEBRAE. SE NÃO HÁ CADASTRO PRÉVIO NO SEBRAE, OS DADOS SÃO CRUZADOS COM A PLATAFORMA DA RECEITA FEDERAL PARA OBTENÇÃO DAS INFORMAÇÕES NECESSÁRIAS E CADASTRAMENTO NO SAS.  ESSE ENRIQUECIMENTO DOS DADOS DE IDENTIFICAÇÃO DO TITULAT É FEITO POR MEIO DO USO DO CPF ATRAVÉS DO SISTEMA INTEGRA. O SISTEMA INTEGRA É INTEGRADO COM A RD STATION, DE MANEIRA QUE AS INFORMAÇÕES CADASTRADAS NO SAS SÃO ALIMENTADAS NO PERFIL DO LEAD NO RD STATION. O RD STATION TAMBÉM TEM INTEGRAÇÃO COM O CRM MOSKIT, DE FORMA QUE APENAS OS ANALISTAS DE MARKETING POSSUEM ACESSO A ÍNTEGRA DOS DADOS DA RD STATION, CONTUDO, O CRM MOSKIT TAM O ACESSO MAIS AMPLO POR PESSOAS DO SEBRAE, COM DIFERENTES PERFIS DE ACESSO; ESSA ATIVAÇÃO OCORRE APENAS PARA OS LEADS QUE SINALIZAREM UMA INTENÇÃO DE AQUISIÇÃO DE UMA SOLUÇÃO DO SEBRAE/AL. EM TODAS AS LANDING PAGES HÁ A COLETA DE CONSENTIMENTO COM A POLÍTICA DE PRIVACIDADE E A FINALIDADE DE RECEBER NOVAS COMUNICAÇÕES. FAZEM A ANÁLISE DE AUDÊNCIAS POR MEIO DO RASTREAMENTO DE COOKIES DOS USUÁRIOS (VIA PLATAFORMA TALL), COM FINS AO DISPARO DE CAMPANHAS COM AS LANDING PAGES. NO BLOG, HÁ UM CAMPO DE CADASTRAMENTO COM E-MAIL PARA FINS DE RECEBIMENTO DE NEWSLETTER. O OPT-IN DA LANDING PAGE É CONSIDERADO APENAS PARA FINS DE CONTINUAÇÃO DA COMUNICAÇÃO, CONTUDO, É FEITO O ENRIQUECIMENTO DA BASE DE DADOS PESSOAIS DO TITULAR E O CADASTRAMENTO NAS PLATAFORMAS DO SEBRAE (RD STATION/SAS) MESMO DE QUE NÃO DEU O OPT-IN, COM A DISTINÇÃO DE QUE O PERFIL FICA COMO INATIVO PARA COMUNICAÇÕES. ATUALMENTE FAZEM A ALIMENTAÇÃO DO LEADS VIA E-MAIL MARKETING (ATRAVÉS DA RD STATION), CONTUDO VÃO PASSAR A FAZER DISPAROS VIA WHATSAPP. NO E-MAIL ESTÃO UTILIZADO OPT-IN E BASE LEGADA, NO WHATSAPP VÃO UTILIZAR APENAS OPT-IN. IMPLEMENTARAM UM PROCEDIMENTO PARA A COLETA DO CONSENTIMENTO DESSA BASE LEGADA, ATRAVÉS DE E-MAIL ESPECÍFICO COM ESSA FINALIDADE, A PARTIR DA INTERAÇÃO DO TITULAR DOS DADOS DESSA BASE LEGADA. OS E-MAIL DISPARADOS PARA A BASE LEGAL SÃO APENAS DE CUNHO INSTITUCIONAL. TODOS OS E-MAIL MARKETING DISPARADOS TEM OPÇÃO DE DESCADASTRAMENTO. O MARKETING DO SEBRAE/AL UTILIZA UMA AGÊNCIA TERCEIRIZADA DE MARKETING (VIA LICITAÇÃO), DISRUPY, QUE TEM PLENO ACESSO A BASE DO RD STATION. OS DADOS PESSOAIS SÃO ARMAZENADOS NO SAS, NA RD STATION, BI GOOGLE, TALLOS (FUTURO), HUGGY (IRÃO SUBSTITUIR PELA TALLOS)."
9837,"0010 - UAR - GESTÃO DO PORTFÓLIO E NOVAS SOLUÇÕES E PRESTAÇÃO DE SERVIÇOS POR FORMAÇÃO;OS DADOS SÃO COLETADOS POR ENVIO MEDIANTE EDITAL DE CREDENCIAMENTO. ELES SÃO TRATADOS POR MEIO DE UMA FORMALIZAÇÃO DE TERMO DE CONTRATO OU VIA ""LOJA SEBRAE"". HÁ UMA COLETA DE DADOS PARA REALIZAÇÃO DE PESQUISA DE APLICABILIDADE, EFETIVIDADE E NPS DAS SOLUÇÕES DO SEBRAE NA PLATAFORMA ""BINDS.CO"", UTILIZADA PELO SEBRAE NACIONAL. OS DADOS DOS CLIENTES SÃO ANONIMIZADOS E EXPORTADOS DESSA PLATAFORMA, E POSTERIORMENTE COMPARTILHADOS COM OUTROS SETORES. A COLETA DOS DADOS PESSOAIS É FEITA MEDIANTE O FORNECIMENTO DE CONSENTIMENTO DO CLIENTE. AO FINAL, AS PLANILHAS SÃO ARMAZENADAS NO ONEDRIVE. OS DADOS PESSOAIS SÃO ARMAZENADOS NO ONEDRIVE E NA PLATAFORMA BINDS.CO."
